COUNTRY,Model,Media Cost,Impressions,CPM,Clicks,CTR,CPC,IV,CP IV,Entry Rate,NVWR,Cp NVWR,CVR,DCS (pre) Order,Meta_Leads,Cp lead Forms
BG,NOT MAPPED,2045.6143119999997,1628362.0,1.256240511630706,16562.0,0.010170957072198934,0.123512517328825,,NaN,0.0,,NaN,NaN,,346.0,5.90335260115607
BG,Multi,1709.8627010000002,1535597.0,1.113484007197201,11651.0,0.00758727713065342,0.14675673341344092,1691.0,0.10751194618568893,0.1451377564157583,0.0,NaN,0.0,0.0,152.0,10.053026315789474
BG,F 900 XR (K84),153.78000000000003,118262.0,1.3003331585801021,1068.0,0.009030796029155604,0.14398876404494385,,NaN,0.0,,NaN,NaN,,30.0,5.126000000000001
BG,Brand,48.4088,3351.0,14.446075798269174,839.0,0.25037302297821545,0.057698212157330155,,NaN,0.0,,NaN,NaN,,,NaN
BG,CE 02 (0C71),30.358563,1107.0,27.424176151761518,245.0,0.22131887985546522,0.12391250204081633,,NaN,0.0,,NaN,NaN,,,NaN
BG,Dealer,5.327839,360.0,14.799552777777778,101.0,0.28055555555555556,0.05275088118811881,,NaN,0.0,,NaN,NaN,,,NaN
BG,F 900 XR (0K21),5.117222,250.0,20.468888,59.0,0.236,0.08673257627118644,,NaN,0.0,,NaN,NaN,,,NaN
BG,G 310 R (0G41),6.489548,338.0,19.199846153846153,58.0,0.17159763313609466,0.11188875862068966,,NaN,0.0,,NaN,NaN,,,NaN
BG,CE 04 (0C51),5.378013,318.0,16.911990566037737,55.0,0.17295597484276728,0.09778205454545455,,NaN,0.0,,NaN,NaN,,,NaN
BG,C 400 GT (0S01),4.230749,266.0,15.905071428571429,47.0,0.17669172932330826,0.09001593617021278,,NaN,0.0,,NaN,NaN,,,NaN
BG,F 900 GS (0K61),4.209161,228.0,18.46123245614035,45.0,0.19736842105263158,0.0935369111111111,85.0,0.04951954117647059,1.8888888888888888,0.0,NaN,0.0,0.0,,NaN
BG,R 18 (0N71),2.805805,168.0,16.701220238095235,26.0,0.15476190476190477,0.10791557692307692,,NaN,0.0,,NaN,NaN,,,NaN
BG,C 400 X (0S11),2.0683,147.0,14.070068027210883,23.0,0.1564625850340136,0.08992608695652173,,NaN,0.0,,NaN,NaN,,,NaN
BG,K 1600 GTL (0F31),1.82921,87.0,21.025402298850576,17.0,0.19540229885057472,0.10760058823529411,,NaN,0.0,,NaN,NaN,,,NaN
BG,K 1600 GT (0F21),1.11,102.0,10.882352941176473,9.0,0.08823529411764706,0.12333333333333335,,NaN,0.0,,NaN,NaN,,,NaN
BG,M 1000 RR (0P01),0.885705,41.0,21.602560975609755,8.0,0.1951219512195122,0.110713125,,NaN,0.0,,NaN,NaN,,,NaN
BG,K 1600 B (0F61),0.59,42.0,14.047619047619046,5.0,0.11904761904761904,0.118,,NaN,0.0,,NaN,NaN,,,NaN
BG,F 800 GS (0K51),0.51,28.0,18.214285714285715,5.0,0.17857142857142858,0.10200000000000001,85.0,0.006,17.0,2.0,0.255,0.023529411764705882,0.0,,NaN
